text,num1_poltics,num2_poltics,num3_poltics
現在租的學生都畢業，就不用降房租了！,0,0,-1
另外兩組總統跟副總統候選人都沒人家副總統講的好。,0,0,0
臺積電的例子不知道嗎？全世界都需要的一家公司臺灣的國際地位提升不是嗎？,0,0,0
你就是來亂帶風向，光你講賴沒去會議就知道你啥都不敢講真相,0,0,0
作爲簡體字使用者，我還是比較支持柯文哲的,1,0,0
那你有從賴清德說投他兩岸發生戰爭機率最低的夢中醒了嗎？,0,-1,0
照樣當選，不信你瞧。,0,0,0
中國武統臺灣只需7天，7天中國油輪不動又會怎麼樣呢?7天中國就缺油了嗎？,0,0,0
繼續這樣搞下去你們民眾黨的透明公開價值都要被抹黑了，希望和國民黨保持一點距離,1,0,-
"吳欣盈真的需要有人協助訓練回答記者的方法或內容
太過有特色的話不是不好，但民眾不一定能在一個月內接受你",1,0,0
根本都不用特別做什麼，就只要正常報導，就已經是臺灣少數的好媒體了,0,0,0
這一片好感人,0,0,0
這些部會平時愛沾光，也不愛監督，等真的出事了才在次元切割刀,0,0,0
嗯 造神到不知道該說什麼了,0,0,0
笑死人怎麼不要說當官這麼久月薪十幾萬在領存款卻只有200萬？這種理財能力還可以當總統？,0,0,0
今夕是何夕，經國先生在天之靈，您有看到嗎？,0,0,0
非正柯 拒投總統票,1,0,0
數位部可憐吶,0,0,0
要哭的是人民吧,0,0,0
"🎈柯建銘過去對高虹安的人設評論，真的是【刀刀見骨】【句句屬實】【完全應驗】
配合鄭佩芬過去說過的 : 高虹安不知天高地厚，無法無天。",-1,-,0
😂原來高虹安找檢察官當副市長是為了想要在新竹棒球場挖【大祕寶】❓真找錯人了，應該找【地質學家】當副市長才對！,-1,0,0
"🎈王雪紅夫妻真的做什麼，倒什麼。。。。。。
設計 VIA 【威盛科技】半導體晶片，做到最後賠錢收攤。
做 HTC 【宏達電】手機，最後把技術賣給 Goolge。",0,0,0
"🎈【部長職】: 要有背景專業，但是當你當了部長，你的言行舉止決策。你都要有【責任感】【負全責】。
【次長】【事務官】: 第二把手，更應該著重於專業執行上的效率，成果，排除錯誤，提供正確專業的資訊給長官，完成政策目標。",0,0,0
"🎈國民黨永遠都是嘴上說【支持什麼】，實際作為上卻【反其道而行】!
無論是潛艦軍購，潛艦國造，乃至18歲公民投票。

不然請國民黨講一下，你們支持立院的【排黑條款】嗎 ?
你們當然不支持，因為你們投反對票。
因為你們選舉要繼續支持牛鬼蛇神有前科的人來代表國民黨參加選舉。。。。。。",0,0,-1
"😂四叉貓以後應該緊跟柯文哲的行程，【如影隨形】!
看看柯文哲會不會營救四叉貓 ?

柯文哲表示 : 我會踹四叉貓，我還要告死四叉貓。。。。。。。",1,-1,0
🎈邱毅提供了不少內情，值得一看，這樣才知道這些【政治骨葬螂】【牛鬼蛇神】【三教九流】在玩什麼見不得人的把戲 !,0,0,0
兵馬來臺灣？,0,0,0
說說，阿倍說給候當正的也選不上，這是什麼話，可以這樣貶低一個人嗎？請回答,-1,0,1
就這一間平平無奇的小屋，跟透天及別墅也無法比，別論很多大 豪宅。我們臺中顏家的才厲害。,0,0,0
哭徳一族的族民們，自以為是的辯解，只會提油澆火，讓這把火燒的更長久，真想不通，簡單的認錯道歉有這麼難嗎😂,0,-,0
我也覺得臺灣的全民健保很好，但我覺得美國右派「天下沒有白吃的午餐」的經濟理論，還是值得我們參考改進，「保險是商業行為，必須有成本概念；而社會福利則是資源再分配，要符合公平正義」要分清楚，不然，這福利、那福利的，請問這些經費預算誰來買單？ 健保、勞保倒了還不是大家都倒黴？ 還不是壓榨年輕人，一代壓榨一代，一樣不自由，左派也要有個度，太過理想偏離現實才會被右派稱作「白左」。共產主義會失敗就是這個道理，大家都想吃白食！,-,0,0
只要三票就可以教訓藍白合,0,0,0
"怕各位聽不懂我幫賴皮寮換個方式說，
私家車長期停紅線，今天大發慈悲的說，要捐出來當殘障車位，可是大哥你停的是紅線耶😂",0,-1,0
像 陳吉仲 一樣 專心處理雞蛋 ，結果被你們統一刀，， 雞*鳥蛋。,0,0,0
現在想想真該感謝國民黨從對岸搬了寶物，黃金才能造就臺灣經濟奇蹟，現在😢😢😢,0,0,-
無恥的人總在自圓其說 這不就是中華文化中的一環嗎😊,0,0,0
😂😂😂唬爛嘴,0,0,0
今天沒有民眾幫那些人，真好,0,0,0
我篤苛承發,0,0,0
因為侯沒有決定權,0,0,-1
你所謂的人民是林佳龍任內也有規劃設站的 有132公頃土地的「私立」東海大學嗎？,0,0,0
"在抹黑嗎 ？
智商在線嗎",0,0,0
他講的是實話阿,0,0,0
堅持下去選 唯一支持柯文哲 柯P加油 :yougotthis::virtualhug::yougotthis:,1,0,0
只要阿北開口500，我就義無反顧捐$500。,1,0,0
北七的言論，你就是落選的那一個,0,0,0
沒問題❤,0,0,0
"其實中文和歷史真的很值得讀，以史為鑒，可以知興替,以人為鑒，可明得失.可惜家人覺得賺不到錢，不同意我大學讀歷史 中文",0,0,0
🤣  嗯，你真乖,0,0,0
民進黨又在鬼扯,0,-1,0
"直到已是最後一刻, 藍白還在算計各自設局, 天真幻想要對方誤信入網, 沒有真心要怎麼合?!",0,0,0
你要顯擺嗎？那你法國語文與中文文言文，把你所有學都展現出來，不同領域的碰撞會很好看的,0,0,0
年輕人要決定自己的未來，藍綠也決定年輕人的未來。老人也是。這次請支持年輕人的決定一次。,1,-,-
你可以69，但偉大的中華民國不能69。,0,0,0
DPP跟KMT不倒，臺灣就不會好,-,0,-1
唯1的選哲,1,0,0
郭臺銘你是老大，連前總統都得任你擺佈是嗎？,0,0,0
吳音寧講話內容讓人聯想到大陸的紅衛兵，有膽無料,0,0,0
真的都上了年紀的人,0,0,0
這樣就說歧視的是自己心裡有歧視吧,0,0,0
+1，已經被踢爆是綠營的人，職業學生，無恥的民進黨，黑手進入校園,0,-1,0
滾，有多遠，滾多遠。,0,0,0
綠貪污，藍無能監督，各位還要投藍綠嗎,0,-1,-1
讓黃國昌去打藍綠貪污，讓吳欣盈專業加速國際化發展，讓kp運作公家機關正常化,1,-,-
蔡沒有發瘋，她只是做回自己而已，她的本性就是這樣,0,-1,0
那假設柯贏要不要支持？柯贏瞭然後藍營有人跑出來拿跟你一模一樣的說法說不認同呢？  主要是很多人都再說 不懂阿北幹嘛找藍營合作 甚至還在那邊不投了  好好笑,-,0,0
"每當大重違規必定會說汽車也有違規, 一點自我檢討的能力都沒有, 整天只想著要權益, 另人感到不恥; 每當民眾黨出事, 柯也都會說民進黨以前如何如何, 天天就只知道罵人, 要你何用,",-,-,0
你現才知道⋯😆😆😆,0,0,0
"6%黨
無恥",0,0,-1
臺上兩位你們怕就快移民中國,0,0,0
你還是先讓柯P上之後在對付他們吧,1,0,0
"04:44馬想出來搶風頭，表示自己見證促成的功勞，
候抓住馬的手錶示我才是主角吧，
而朱趁機偷加速卡位…。
唉…算計來算計去非人民之褔",0,0,-1
"問賴的時候就是一個投球一個接球了啦,故意餵問題給你答!哪像現在這樣都先扣帽子然後引導式的問法,主持人早就已經不中立有偏見了,看問的方式就知道,根本就跟張雅琴一樣!",0,0,0
"破爛臺語跟詭異英語腔
可以正常講話？",0,0,-1
民進黨可以罰你200萬唷！,0,-1,0
前兩次投小英也是覺得會臺獨 結果呢😢,0,0,0
不知道爲什麼，看着蔡英文旁邊擺着青天白日就覺得有點違和😂,0,0,0
葉原汁你越來越會說謊話！你的指控要有證據，人家花銷大幹你有一毛錢關係？,0,0,-1
中國如果那麼好，為什麼那麼多臺灣人從中國逃回臺灣？臺灣如果不好，為什麼會有那麼多陸配？,-,0,0
仔細看了柯文哲的那張地價稅單：稅地種類屬於一般土地，依照稅率來看是一般用地第一級！,1,0,0
身為社會基層社畜的我，只能說發自內心深深地共鳴，剪的太好了，過去民進黨下架腐敗的國民黨，如今就讓我們覺悟的人民，幫助柯文哲下架腐敗的藍綠兩黨！,1,-1,-1
歷史哥真噁心,0,0,0
"國民黨14個縣市長38席立委，為何讓民進黨如此囂張？國民黨做為最大的在野黨，因為國民黨的無能無為才造就今天民進黨的囂張，
柯P的支持者要拉下貪污的民進黨可不是為了換國民黨上去貪污的，如果柯P當副的大部分柯P的支持者也會棄投，更何況一直以來國民黨對柯文哲的抹黑、惡意攻擊也沒少過！
唯一支持公開透明、科學務實的柯文哲，政黨票投民眾黨！",1,-,-1
柯美蘭醫生加油！㊗高票當選！,1,0,0
"臺灣65%主流民意要選的是最有能力、最強能夠打敗民進黨的總統候選人，不是選對朱侯黨有利的傀儡候選人好嗎？！
侯正柯文哲副就是輸！這樣是要合個心酸嗎？！",1,-,-
連個國歌都唱不好👎，都下去吧,0,0,0
哈哈神主牌😂,0,0,0
被起訴就快抓啊⋯⋯抓去關啊⋯⋯😂講雙標不行哦⋯講幹話關你屁事！我喜歡😄,0,0,0
超想看，一定要送阿伯進總統府。,1,0,0
對每個候選人提出質疑錯了嗎？也有對蕭美琴提出質疑啊～,0,-,0
"其實這次很好選
一個是大萊爾
一個是草包裡面沒有草
一個是政策狂人
大家都知道選誰了吧",0,0,0
先不管講話有沒有料，這樣講話聽了難受,0,0,0
宋楚瑜當初那麼強，也選不上，這157的咖只是單純的搞笑,-1,0,0
"不管你喜不喜歡小英，但不可否認小英讓臺灣的能見度及重要性，從2016年開始躍升至最高點！你何曾見過每天都有外賓來臺訪問？何時臺灣已經成為G7、歐盟的重要議題？臺灣從被國際霸凌邊緣化的小朋友，逐漸成為國際舉足輕重的角色，這期間或有些許運氣存在，但如果沒有蔡英文政府的堅定方向，就算機運到也抓不住！
下一任千萬不要單純只為了政黨輪替而選錯人，畢竟面對中國這惡霸，臺灣沒有太多容錯的空間！",0,-,0
柯P不傻只是顧大局。,1,0,0
柯文哲說他選上之後會進國會備詢,1,0,0
"全民吃臭雞蛋
賴清德都沒出來說過一句話",0,-1,0
賴清德一旦當選，貪腐成為常態，苦的是所有老百姓。,0,-1,0
沒錯。,0,0,0
臺灣負債6兆，再繼續惡化下去，年輕人的未來只會更苦。希望明年1月13日，年輕人都能返鄉投票，不能投票的……也說服朋友和家人，投給柯文哲。,1,0,0
沒錯，他們心中只有私利，沒有人民。,0,0,0
自己的國家自己救,0,0,0
正解👍,0,0,0
明年的選舉，不只是選總統，也是捍衛言論自由的選舉，請大家務必出門投票！不要讓民進黨限縮人民的自由！,0,-1,0
讚👍,0,0,0
拒看假民調，唯一支持柯文哲！！！,1,0,0
中天電視有很多相關報導……他蠻狠的……,0,-,0
聲音很像楊文嘉的一位先生,0,0,0
"#挺醫護挺消防挺幼教
#棄藍綠保臺灣
#臺灣的選擇柯文哲",1,-1,-1
不管妳怎麼問 賴還是會當選,0,1,0
上友下宜法師要開示了,0,0,-1
當笑話看 讓阿北上臺 他們就會閉嘴了😂😂,1,0,0
歪果人都懂得向錢看😂😂看來資助不少,0,0,0
刺客啊 國民黨遺毒😂😂,0,0,-1
"義無反顧 拼一次⋯
期待⋯再期待⋯
再現貪死蛇盛況⋯
臺灣人民站出來⋯⋯
👍⋯⋯",0,0,0
二人的態度可以看出來，誰在乎選民，誰在乎中華民國！,0,0,0
所以侯是有跟黑道喬事情的 沒錯吧？,0,0,0
有九份內參也只算一份不用在那邊...,0,0,0
結果成了只有賴佩霞受傷的世界...,0,0,0
"大小姐就曾經拒馬抗陳情了 拒馬黨執政有拒馬很正常
剩歧視 : 當時不知道 那不是被騙就是無能囉",0,0,0
要是短的，多支，20分鐘的已經不能算是精華了，一個議題一隻精華是最適合的長度,0,0,0
黃國昌.哭p都把農地變成停車場收費怎麼不說說😂,-1,0,0
奇怪，為什麼國旗只能是屬於國民黨的？？那不就是一面屬於我們中華民國的國旗嗎？,0,0,-1
賴清德說謊，出來道歉！,0,-1,0
感謝清茂哥❤,0,0,0
哈哈 不是柯再讓嗎？ 不然怎麼會有5.69%,0,0,0
哇嗚 現在就是要情緒勒索 就是了? 所以你家附近辦喜事 佔用你家道路幾小時 你就討厭他們? 會不會太小心眼,0,0,0
